activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
23896,1953,28,Content Download,2024-12-31T00:00:00,
23897,2550,23,Webinar Registration,2021-06-28T19:48:00,
23898,1821,148,Form Fill,2022-03-01T00:21:00,referral
23899,1744,67,Email Open,2024-04-28T07:30:00,
23900,2658,32,Email Open,2024-07-24T11:55:00,
23901,7684,13,Email Open,2024-06-07T02:27:00,
23902,5974,6,Email Open,2024-04-25T17:19:00,
23903,3492,169,Page Visit,2024-01-10T12:33:00,
23904,2993,122,Form Fill,2021-12-20T20:53:00,
23905,6150,124,Email Click,2024-12-01T12:20:00,
23906,3301,1,Content Download,2022-10-14T23:16:00,
23907,4207,19,Form Fill,2024-01-31T13:58:00,direct
23908,3724,84,,2024-06-15T10:31:00,
23909,3266,113,Email Open,2024-11-02T10:46:00,
23910,2954,50,Webinar Registration,2023-03-07T09:52:00,
23911,5569,194,,2020-06-11T09:25:00,
23912,6490,181,Email Click,2021-05-02T04:15:00,
23913,7671,140,Email Click,2021-11-11T06:06:00,
23914,5618,119,Ad Click,2020-05-04T07:51:00,facebook
23915,1180,184,Content Download,2021-07-24T06:53:00,
23916,1025,81,Webinar Attended,2024-06-28T11:29:00,
23917,3204,159,Form Fill,2020-10-23T06:20:00,referral
23918,6516,65,,2024-12-06T00:00:00,
23919,3079,152,Webinar Attended,2023-01-24T02:56:00,
23920,7108,155,Email Open,2024-10-06T20:04:00,
23921,7015,186,Form Fill,2024-12-17T00:00:00,google
23922,7300,85,Email Click,2023-08-19T22:53:00,
23923,2170,26,Webinar Registration,2020-06-17T09:40:00,
23924,7655,,Email Open,2020-12-27T18:40:00,
23925,6210,85,Unsubscribe,2023-06-20T07:10:00,
23926,2328,17,Content Download,2020-12-24T03:26:00,
23927,1298,193,Webinar Registration,2022-08-30T17:31:00,
23928,3605,72,Email Open,2022-01-25T23:56:00,
23929,6417,116,Content Download,2021-09-21T02:08:00,
23930,4222,129,Webinar Registration,2023-09-18T09:31:00,
23931,3252,119,Email Open,2020-05-12T02:47:00,
23932,1192,11,Email Open,2023-06-09T00:25:00,
23933,6775,138,Email Open,2021-08-29T09:20:00,
23934,4285,156,Email Open,2020-07-21T08:04:00,
23935,7650,,Form Fill,2022-12-18T05:54:00,google
23936,3078,14,Email Open,2024-08-22T00:15:00,
23937,6096,26,Form Fill,2020-07-18T11:57:00,
23938,3261,115,Unsubscribe,2023-07-24T18:49:00,
23939,4271,77,Webinar Registration,2020-03-26T14:25:00,
23940,1010,134,Email Click,2022-07-17T20:12:00,
23941,4522,180,Email Open,2021-01-04T10:22:00,
23942,5808,154,Form Fill,2023-12-03T19:04:00,facebook
23943,62,14,Ad Click,2024-09-18T19:49:00,direct
23944,5280,163,Webinar Attended,2022-01-28T10:40:00,
23945,4940,52,Email Click,2023-12-09T20:54:00,
23946,1478,104,Webinar Registration,2022-02-04T14:22:00,
23947,2069,,Form Fill,2023-09-14T12:15:00,google
23948,245,93,Content Download,2024-11-13T05:56:00,
23949,3830,66,Content Download,2024-12-04T14:15:00,
23950,2786,66,Form Fill,2024-12-12T02:30:00,twitter
23951,2484,39,Form Fill,2022-11-09T10:11:00,linkedin
23952,1849,57,Page Visit,2024-10-10T14:47:00,google
23953,6469,174,Content Download,2022-09-21T11:11:00,
23954,1225,37,Email Click,2024-12-11T14:53:00,
23955,5749,173,,2024-10-24T02:53:00,
23956,7262,73,Ad Click,2020-06-14T20:29:00,direct
23957,1409,48,Webinar Registration,2024-05-02T21:23:00,
23958,3507,116,Webinar Attended,2030-03-15T14:30:00,
23959,5414,71,Email Click,2024-02-26T14:29:00,
23960,7140,57,Email Bounce,2024-11-29T11:17:00,
23961,5106,34,Form Fill,2030-03-15T14:30:00,google
23962,288,45,Email Open,2021-06-08T20:04:00,
23963,606,,Page Visit,2024-10-18T09:29:00,facebook
23964,4709,72,Email Open,2022-01-27T02:15:00,
23965,3656,85,Unsubscribe,2023-07-24T09:46:00,
23966,3214,163,Page Visit,2022-02-20T18:51:00,twitter
23967,3211,123,Email Open,2022-09-21T02:43:00,
23968,5864,192,,2021-02-15T08:42:00,google
23969,4094,66,Email Click,2024-12-11T00:00:00,
23970,6095,,Page Visit,2023-04-14T08:54:00,linkedin
23971,7627,38,Email Click,2024-06-27T12:02:00,
23972,6874,159,Email Click,2020-11-13T18:35:00,
23973,4229,180,Content Download,2021-01-15T08:07:00,
23974,7310,10,Email Open,2021-02-01T21:55:00,
23975,6573,159,Email Open,2020-09-06T21:59:00,
23976,5383,102,Webinar Registration,2024-05-14T08:47:00,
23977,3978,66,Page Visit,2024-11-10T17:39:00,google
23978,5459,172,,2021-12-25T16:36:00,
23979,5455,,Email Click,2020-04-27T19:36:00,
23980,6076,114,Content Download,2021-02-28T23:57:00,
23981,1507,108,Email Open,2023-03-02T19:18:00,
23982,2398,27,Email Open,2021-01-23T14:03:00,
23983,4336,196,Email Open,2021-10-02T10:26:00,
23984,7297,160,Email Click,2021-01-21T04:14:00,
23985,6615,10,Form Fill,2021-01-25T01:04:00,facebook
23986,294,161,Page Visit,2020-06-02T03:55:00,referral
23987,7169,113,Email Open,2024-09-12T04:27:00,
23988,2846,66,Form Fill,2024-11-08T23:47:00,referral
23989,2571,145,,2023-07-19T07:49:00,
23990,4217,,Ad Click,2022-09-06T15:22:00,facebook
23991,2642,,Email Open,2024-04-20T14:40:00,
23992,1471,48,Email Click,2024-04-23T08:54:00,
23993,2697,159,Email Open,2020-07-26T16:24:00,
23994,2797,73,Email Open,2020-06-07T23:53:00,
23995,4568,19,Email Open,2024-04-17T20:09:00,
23996,2484,73,Email Click,2020-06-21T02:39:00,
23997,6607,99,Page Visit,2020-04-01T05:30:00,
23998,2855,11,Webinar Attended,2023-06-06T17:52:00,
23999,3699,83,Page Visit,2023-05-19T13:58:00,linkedin
24000,2612,39,Ad Click,2022-11-07T07:47:00,
24001,7187,111,Email Open,2022-09-22T06:56:00,
24002,4840,1,Ad Click,2022-11-24T08:21:00,direct
24003,4294,147,Content Download,2021-12-16T02:31:00,
24004,1000,8,,2020-07-21T10:04:00,
24005,7654,121,Content Download,2021-07-19T12:40:00,
24006,6454,90,Page Visit,2024-02-08T14:35:00,facebook
24007,894,135,Email Click,2023-11-15T01:40:00,
24008,1983,186,Email Click,2024-11-20T10:54:00,
24009,4593,132,Email Bounce,2023-08-26T20:38:00,
24010,4402,32,Email Click,2024-08-03T05:34:00,
24011,7921,90,,2024-03-20T04:53:00,
24012,5699,194,Webinar Registration,2020-06-22T23:51:00,
24013,2424,33,Email Open,2020-11-14T16:27:00,
24014,3163,92,Email Open,2024-04-10T17:20:00,
24015,455,176,Ad Click,2023-02-27T20:55:00,twitter
24016,219,169,Email Click,2024-02-24T10:46:00,
24017,4057,107,,2021-08-24T17:36:00,
24018,743,33,Page Visit,2020-10-01T06:31:00,google
24019,683,183,Email Bounce,2024-05-03T01:27:00,
24020,4055,151,Ad Click,2021-09-04T00:24:00,google
24021,1812,140,Email Open,2021-09-08T13:22:00,
24022,1883,115,Email Open,2023-07-22T20:21:00,
24023,2437,168,Unsubscribe,2022-06-08T09:02:00,
24024,4005,116,Email Bounce,2021-08-08T17:38:00,
24025,7575,148,Email Open,2022-03-30T01:52:00,
24026,2102,92,Ad Click,2024-04-27T23:23:00,direct
24027,2766,26,,2020-07-15T05:47:00,
24028,149,162,Email Click,2030-03-15T14:30:00,
24029,2263,,Form Fill,2024-10-24T20:40:00,
24030,177,20,Email Open,2023-11-21T02:50:00,
24031,3237,137,Email Click,2023-07-24T21:15:00,
24032,3095,140,Form Fill,2021-11-08T00:53:00,direct
24033,2022,2,Ad Click,2021-12-20T19:44:00,google
24034,7693,155,Page Visit,2024-10-03T01:19:00,facebook
24035,1102,34,Webinar Attended,2021-09-07T01:03:00,
24036,4848,167,Content Download,2020-11-28T16:49:00,
24037,4184,117,Content Download,2024-07-05T05:19:00,
24038,2753,,Webinar Attended,2023-11-29T16:24:00,
24039,6093,144,Webinar Registration,2022-03-12T13:57:00,
24040,6046,189,Email Open,2024-02-19T16:12:00,
24041,977,80,Form Fill,2021-05-02T13:20:00,
24042,34,196,Page Visit,2021-09-04T14:58:00,twitter
24043,3632,143,Page Visit,2023-11-14T12:37:00,twitter
24044,7746,182,Email Click,2024-05-03T07:21:00,
24045,7703,24,Form Fill,2024-12-07T00:00:00,twitter
24046,5998,31,Webinar Attended,2022-08-29T22:36:00,
24047,7340,15,Form Fill,2022-05-19T22:58:00,google
24048,6315,156,Ad Click,2020-07-09T12:42:00,direct
24049,915,168,Form Fill,2022-05-18T15:49:00,twitter
24050,6981,169,Form Fill,2024-01-18T07:57:00,twitter
24051,3656,182,Form Fill,2024-04-05T22:15:00,direct
24052,1122,32,Email Click,2024-08-04T13:12:00,
24053,130,184,Ad Click,2021-08-22T22:50:00,
24054,4520,,Email Open,2020-07-12T00:16:00,
24055,7695,67,Webinar Attended,2024-05-04T22:39:00,
24056,3766,67,Page Visit,2024-03-12T02:59:00,google
24057,2901,65,Content Download,2024-12-20T00:00:00,
24058,6544,53,Email Click,2021-05-20T03:12:00,
24059,5910,194,Form Fill,2020-06-16T06:43:00,direct
24060,1587,,Webinar Registration,2024-12-21T03:36:00,
24061,946,109,Form Fill,2020-05-27T13:09:00,direct
24062,727,176,Email Open,2023-01-14T17:05:00,
24063,854,174,Page Visit,2022-10-10T18:27:00,direct
24064,678,37,Email Click,2024-12-15T22:19:00,
24065,2531,176,Page Visit,2023-02-23T01:15:00,facebook
24066,3930,59,Webinar Registration,2020-04-01T05:26:00,
24067,880,191,Email Click,2024-09-15T01:03:00,
24068,7723,185,Ad Click,2021-09-14T04:25:00,twitter
24069,4166,134,Form Fill,2022-07-21T03:34:00,google
24070,1454,167,Email Click,2020-12-05T17:07:00,
24071,3872,56,Webinar Attended,2023-09-04T11:51:00,
24072,892,161,Email Click,2020-06-08T07:12:00,
24073,3722,119,Webinar Registration,2020-05-01T16:06:00,
24074,4779,88,Page Visit,2021-07-09T10:49:00,twitter
24075,23,196,Email Open,2021-08-20T16:45:00,
24076,3014,85,,2023-09-28T21:06:00,
24077,6151,129,Email Click,2023-09-28T11:01:00,
24078,5150,191,Ad Click,2024-07-12T20:38:00,facebook
24079,6780,23,Form Fill,2021-06-25T17:10:00,direct
24080,206,34,Unsubscribe,2021-09-25T21:34:00,
24081,4306,116,Ad Click,2021-08-29T16:03:00,facebook
24082,6558,128,Form Fill,2024-08-04T23:38:00,direct
24083,2732,171,Email Bounce,2020-03-19T02:50:00,
24084,2539,94,Page Visit,2022-02-13T07:02:00,google
24085,4176,90,Webinar Registration,2024-04-30T09:40:00,
24086,1715,164,Ad Click,2022-09-06T05:45:00,twitter
24087,4874,125,Email Open,2024-06-27T07:45:00,
24088,5905,82,Content Download,2020-09-03T12:08:00,
24089,4463,,Webinar Registration,2021-05-02T11:31:00,
24090,1354,180,Page Visit,2021-01-05T10:26:00,twitter
24091,2330,127,Ad Click,2022-08-08T02:19:00,google
24092,1070,,Email Open,2023-08-23T13:07:00,
24093,455,148,Page Visit,2022-01-11T04:32:00,google
24094,43,113,Email Open,2024-08-18T08:07:00,
24095,4736,143,Form Fill,2023-09-24T10:03:00,twitter
24096,3137,129,Webinar Attended,2023-09-15T21:07:00,
24097,1409,183,Email Click,2024-04-05T07:37:00,
24098,6089,45,Webinar Attended,2021-06-19T19:38:00,
24099,2570,137,Ad Click,2023-07-16T11:58:00,direct
24100,3864,113,Page Visit,2024-08-18T13:08:00,direct
24101,3617,7,Webinar Registration,2021-03-15T13:44:00,
24102,6258,106,Content Download,2024-10-11T07:45:00,
24103,6063,123,Content Download,2022-09-22T16:35:00,
24104,737,9,Form Fill,2022-10-07T19:58:00,referral
24105,1904,80,Form Fill,2021-05-04T19:47:00,twitter
24106,3130,87,Ad Click,2024-06-29T12:52:00,referral
24107,2206,137,Unsubscribe,2023-07-29T16:59:00,
24108,1134,23,Email Bounce,2021-07-03T21:52:00,
24109,1551,134,Webinar Registration,2022-07-19T08:39:00,
24110,6663,114,Form Fill,2021-02-28T17:56:00,referral
24111,6087,80,Form Fill,2021-05-07T06:56:00,referral
24112,2924,33,Email Open,2020-11-18T22:50:00,
24113,7706,11,Email Click,2023-06-11T15:08:00,
24114,1494,90,Content Download,2024-05-15T04:21:00,
24115,4640,184,Ad Click,2021-07-30T23:50:00,google
24116,4953,172,Email Bounce,2022-01-02T02:27:00,
24117,7047,1,Email Open,2022-11-25T04:03:00,
24118,1788,,Email Bounce,2030-03-15T14:30:00,
24119,3703,97,Ad Click,2020-02-03T22:54:00,facebook
24120,1629,166,Email Open,2024-12-17T02:10:00,
24121,3683,25,Email Bounce,2022-07-25T19:42:00,
24122,7049,7,Content Download,2021-03-31T14:08:00,
24123,2851,87,Form Fill,2024-06-23T16:05:00,google
24124,2659,40,Webinar Attended,2022-04-26T15:20:00,
24125,7609,174,Email Click,2022-10-21T07:35:00,
24126,6140,38,Email Bounce,2024-06-24T04:27:00,
24127,2533,35,Webinar Registration,2024-07-02T12:51:00,
24128,1424,87,Webinar Registration,2024-06-29T05:57:00,
24129,1921,120,Email Open,2022-12-14T07:55:00,
24130,6599,136,Ad Click,2024-07-18T19:44:00,twitter
24131,764,83,Content Download,2023-05-10T07:31:00,
24132,7917,80,Webinar Registration,2021-05-04T03:59:00,
24133,4248,57,Form Fill,2024-10-09T03:15:00,direct
24134,5149,38,,2024-06-06T19:08:00,
24135,1376,160,Form Fill,2021-02-28T10:06:00,facebook
24136,717,,Form Fill,2024-03-18T19:00:00,linkedin
24137,4879,43,Ad Click,2024-03-23T00:32:00,direct
24138,5827,5,Email Open,2023-05-27T14:23:00,
24139,7912,1,Content Download,2022-12-11T12:35:00,
24140,3448,43,Page Visit,2024-02-21T21:43:00,linkedin
24141,3743,20,Email Open,2023-11-27T05:57:00,
24142,3132,31,Form Fill,2022-10-01T22:18:00,google
24143,4065,68,Webinar Attended,2024-08-24T15:45:00,
24144,1453,92,Content Download,2024-04-19T17:02:00,
24145,1915,148,Webinar Registration,2022-03-02T05:06:00,
24146,133,193,Email Bounce,2022-08-31T09:12:00,
24147,3386,134,Email Open,2030-03-15T14:30:00,
24148,6981,58,Form Fill,2023-05-19T18:00:00,linkedin
24149,4273,,Page Visit,2022-09-10T22:23:00,referral
24150,1268,77,Email Open,2020-03-26T06:55:00,
24151,6915,52,Email Open,2024-01-16T09:05:00,
24152,2956,167,Email Open,2020-12-09T14:15:00,
24153,979,95,Webinar Registration,2021-03-25T09:27:00,
24154,4073,170,Form Fill,2020-05-25T12:17:00,twitter
24155,1583,,Email Bounce,2020-02-05T17:43:00,
24156,7645,125,Webinar Attended,2024-05-07T21:39:00,
24157,2096,189,Ad Click,2024-02-17T22:04:00,linkedin
24158,6675,,Email Open,2021-10-17T06:35:00,
24159,7633,157,Form Fill,2024-02-08T11:49:00,linkedin
24160,6110,74,Email Click,2021-04-29T07:20:00,
24161,1976,73,Email Open,2020-06-18T13:15:00,
24162,4021,102,Email Open,2024-05-13T02:22:00,
24163,5987,165,Unsubscribe,2022-06-14T12:04:00,
24164,3284,160,,2021-04-08T20:54:00,
24165,5128,127,Email Click,2022-07-29T08:29:00,
24166,3009,66,Email Open,2024-11-27T22:49:00,
24167,6778,182,Email Open,2024-05-11T03:17:00,
24168,1322,9,Form Fill,2022-10-01T05:13:00,linkedin
24169,5836,120,Content Download,2023-04-05T22:39:00,
24170,3305,114,Unsubscribe,2021-02-22T08:45:00,
24171,2447,193,Content Download,2022-09-01T22:38:00,
24172,7388,186,Webinar Registration,2024-12-20T00:00:00,
24173,5432,81,Page Visit,2024-06-08T17:55:00,
24174,4021,165,Webinar Registration,2022-03-23T02:49:00,
24175,1404,112,Form Fill,2023-12-03T22:25:00,direct
24176,2305,25,Email Open,2022-07-28T01:34:00,
24177,6011,100,Email Click,2024-11-04T03:55:00,
24178,6569,120,Page Visit,2023-03-09T20:22:00,linkedin
24179,4851,169,Email Open,2024-01-12T20:17:00,
24180,970,37,Email Open,2024-12-29T01:08:00,
24181,1171,183,Webinar Attended,2024-05-15T14:15:00,
24182,2529,171,Page Visit,2020-03-09T12:12:00,twitter
24183,3633,163,Webinar Registration,2022-03-13T15:47:00,
24184,4511,17,Content Download,2020-12-22T07:44:00,
24185,2055,193,Webinar Attended,2022-09-06T00:34:00,
24186,7680,159,Email Bounce,2020-09-26T15:40:00,
24187,6171,86,Content Download,2023-09-17T15:10:00,
24188,2512,11,Form Fill,2023-06-11T16:12:00,referral
24189,7584,163,Email Open,2022-01-08T19:47:00,
24190,4400,90,Page Visit,2024-05-18T02:17:00,linkedin
24191,1353,188,Webinar Attended,2022-03-05T02:14:00,
24192,1115,138,Content Download,2021-08-31T10:48:00,
24193,6536,77,Email Click,2020-04-02T21:55:00,
24194,6386,195,Email Open,2023-11-21T15:57:00,
24195,5963,163,Content Download,2022-02-28T14:02:00,
24196,4726,80,Webinar Registration,2021-05-06T14:20:00,
24197,7759,142,Email Open,2024-02-07T21:36:00,
24198,4070,19,Ad Click,2024-02-16T11:33:00,referral
24199,2991,137,Ad Click,2030-03-15T14:30:00,referral
24200,2537,189,Webinar Attended,2024-02-20T19:15:00,
24201,2330,58,Page Visit,2023-06-12T06:00:00,twitter
24202,3501,31,Email Open,2022-09-10T10:09:00,
24203,2779,46,Content Download,2023-07-05T08:41:00,
24204,5955,178,Email Open,2023-10-01T16:51:00,
24205,3188,101,Unsubscribe,2023-08-05T08:49:00,
24206,5954,199,Email Open,2024-08-23T04:44:00,
24207,6674,7,Email Open,2021-03-31T03:26:00,
24208,4718,129,Email Open,2023-10-09T01:12:00,
24209,5053,180,Email Open,2021-01-05T07:25:00,
24210,3837,94,Content Download,2022-02-19T21:15:00,
24211,2330,5,Email Open,2023-05-26T14:20:00,
24212,1028,15,Ad Click,2022-03-29T09:50:00,linkedin
24213,6747,,Page Visit,2020-04-03T06:49:00,facebook
24214,4238,16,Email Open,2021-11-19T19:35:00,
24215,1924,138,Form Fill,2021-08-25T15:39:00,linkedin
24216,2177,,Form Fill,2021-01-16T15:48:00,direct
24217,1744,34,Page Visit,2021-08-28T06:23:00,linkedin
24218,611,194,Webinar Attended,2020-06-18T01:29:00,
24219,4160,72,Email Open,2022-02-01T10:09:00,
24220,1040,32,Content Download,2024-08-04T08:51:00,
24221,151,199,Content Download,2024-09-03T02:31:00,
24222,4354,112,Content Download,2024-02-11T22:06:00,
24223,622,155,Content Download,2024-10-04T19:52:00,
24224,3647,132,Email Open,2023-08-09T19:49:00,
24225,6643,44,Webinar Registration,2023-01-25T04:57:00,
24226,8000,,Email Open,2024-12-30T00:00:00,
24227,7372,123,Email Open,2022-09-04T12:22:00,
24228,4808,146,Webinar Attended,2022-09-22T15:21:00,
24229,7745,71,Form Fill,2024-02-27T05:29:00,referral
24230,5121,63,Email Open,2021-03-23T22:27:00,
24231,5140,188,Webinar Attended,2022-03-05T01:49:00,
24232,5301,153,Content Download,2023-07-10T22:27:00,
24233,6940,4,Email Open,2024-09-17T23:51:00,
24234,1252,189,Email Open,2024-04-23T09:35:00,
24235,2488,147,Email Open,2022-01-20T10:23:00,
24236,1589,33,Email Bounce,2020-10-10T19:28:00,
24237,5816,185,Form Fill,2021-08-08T08:57:00,direct
24238,6199,6,Page Visit,2024-01-30T08:20:00,direct
24239,3985,190,Email Click,2024-10-22T08:07:00,
24240,1853,84,Form Fill,2024-06-16T20:00:00,facebook
24241,186,25,Webinar Attended,2022-07-22T07:20:00,
24242,5063,53,Form Fill,2021-05-03T03:19:00,twitter
24243,543,158,Email Open,2024-06-08T20:36:00,
24244,5225,73,Webinar Attended,2020-06-06T20:39:00,
24245,5844,46,Form Fill,2023-05-22T06:56:00,google
24246,4887,65,Email Open,2024-12-08T12:21:00,
24247,1800,165,Email Bounce,2022-04-15T07:17:00,
24248,6314,158,Form Fill,2024-07-06T01:13:00,
24249,4737,158,Content Download,2024-07-23T11:47:00,
24250,147,139,Page Visit,2022-07-27T02:25:00,twitter
24251,6863,22,Webinar Attended,2023-11-23T03:38:00,
24252,2404,157,Email Bounce,2024-02-05T02:26:00,
24253,3668,191,Content Download,2024-07-15T04:11:00,
24254,424,97,Ad Click,2020-02-06T17:15:00,twitter
24255,7735,53,,2021-05-02T22:41:00,
24256,4392,57,Webinar Registration,2024-10-05T10:15:00,
24257,1087,66,Form Fill,2024-12-08T00:00:00,linkedin
24258,4088,5,,2023-06-04T00:25:00,facebook
24259,2753,16,Email Open,2021-11-22T20:21:00,
24260,6984,8,Ad Click,2020-07-02T03:36:00,facebook
24261,7612,173,Email Open,2030-03-15T14:30:00,
24262,3287,96,,2024-09-09T17:58:00,twitter
24263,4009,78,Email Open,2023-04-15T16:43:00,
24264,7243,148,Email Click,2022-03-27T18:41:00,
24265,4637,190,Page Visit,2024-10-24T12:31:00,direct
24266,7713,92,Ad Click,2024-03-08T01:54:00,facebook
24267,7896,20,Webinar Attended,2023-12-04T15:52:00,
24268,3721,46,Form Fill,2023-06-14T03:54:00,google
24269,3447,143,Email Open,2023-11-12T04:46:00,
24270,7676,36,Content Download,2020-01-15T16:16:00,
24271,1304,36,Page Visit,2020-03-15T03:04:00,twitter
24272,2376,163,Content Download,2022-03-08T07:57:00,
24273,6283,38,Email Click,2024-06-14T09:55:00,
24274,4880,17,Email Open,2020-11-24T09:58:00,
24275,4059,12,Form Fill,2021-08-03T18:09:00,linkedin
24276,4508,28,Ad Click,2024-12-20T00:00:00,google
24277,6814,77,Email Open,2020-04-01T15:45:00,
24278,3077,50,Ad Click,2023-03-12T23:57:00,
24279,4053,165,Email Click,2022-03-07T21:26:00,
24280,7601,89,Form Fill,2020-04-17T19:35:00,google
24281,111,111,Email Click,2022-10-30T11:08:00,
24282,5269,122,Webinar Registration,2021-10-25T01:40:00,
24283,4022,10,Form Fill,2021-01-14T01:53:00,facebook
24284,6005,75,Unsubscribe,2023-08-28T08:32:00,
24285,2008,89,,2020-04-15T06:37:00,
24286,3252,56,Email Bounce,2023-08-25T20:10:00,
24287,2918,147,Email Open,2021-10-25T16:18:00,
24288,5795,89,Ad Click,2020-04-14T23:47:00,google
24289,1284,145,Email Click,2023-09-04T07:09:00,
24290,6542,104,Page Visit,2021-12-14T16:11:00,facebook
24291,855,90,Form Fill,2024-02-26T12:37:00,referral
24292,4356,109,Content Download,2020-05-18T12:27:00,
24293,2941,122,Form Fill,2021-10-25T18:56:00,direct
24294,5871,70,Email Open,2020-09-15T17:17:00,
24295,6777,78,Form Fill,2023-04-19T14:28:00,facebook
24296,290,140,Email Open,2021-09-21T04:02:00,
24297,2251,158,Email Open,2024-07-24T14:35:00,
24298,1340,36,Page Visit,2020-02-25T13:37:00,referral
24299,2489,70,Content Download,2020-09-29T16:41:00,
24300,5949,17,Email Click,2021-01-03T23:54:00,
24301,2478,97,Form Fill,2020-01-24T20:45:00,direct
24302,5858,26,Ad Click,2020-07-10T13:40:00,facebook
24303,3725,,Content Download,2024-06-29T23:44:00,
24304,4811,21,Page Visit,2024-09-10T13:50:00,facebook
24305,7355,135,Ad Click,2023-11-12T23:55:00,twitter
24306,1890,154,Email Open,2023-11-12T07:08:00,
24307,2076,119,Email Open,2020-04-06T20:25:00,
24308,1384,17,Webinar Registration,2020-12-09T08:03:00,
24309,1913,100,Content Download,2024-11-04T11:11:00,
